time,x_cart,y_cart,z_cart,lat,long,height,clock_offset,integer_ambiguity,noise,visibility,distance
49469,20840619.613962762,-16549694.697380252,-734836.9793704951,[[-1.58421734]],[[-38.45335665]],[[20244497.60447127]],-7.6774585522797e-05,100,-0.14792176108858066,False,27101.37616234128
49470,20840725.200728834,-16549439.448136654,-738009.2175435356,[[-1.59105733]],[[-38.45278492]],[[20244509.47769992]],-7.677458870602846e-05,100,-0.4017262524551633,False,27101.097813391294
49471,20840830.49534109,-16549183.95269652,-741181.440126255,[[-1.5978973]],[[-38.45221317]],[[20244521.35020599]],-7.677459188925992e-05,100,1.9500299227002778,False,27100.81946211846
49472,20840935.497834373,-16548928.211021742,-744353.64705163,[[-1.60473725]],[[-38.45164139]],[[20244533.22198923]],-7.677459507249137e-05,100,-0.5221847824843087,False,27100.5411085158
49473,20841040.208243515,-16548672.223074215,-747525.8382526995,[[-1.61157719]],[[-38.45106958]],[[20244545.09304937]],-7.677459825572283e-05,100,-0.3082260262769807,False,27100.262752576335
49474,20841144.626603365,-16548415.988815866,-750698.0136624222,[[-1.61841711]],[[-38.45049775]],[[20244556.96338616]],-7.677460143895428e-05,100,0.21945618517719861,False,27099.984394293107
49475,20841248.752948776,-16548159.50820859,-753870.1732138539,[[-1.62525701]],[[-38.44992589]],[[20244568.83299932]],-7.677460462218574e-05,100,-0.5708685090302549,False,27099.706033659106
49476,20841352.587314643,-16547902.781214315,-757042.3168399982,[[-1.63209689]],[[-38.449354]],[[20244580.70188861]],-7.67746078054172e-05,100,0.4409568375571314,False,27099.427670667377
49477,20841456.129735824,-16547645.807794986,-760214.4444738629,[[-1.63893676]],[[-38.44878208]],[[20244592.57005377]],-7.677461098864865e-05,100,-1.0168719764503373,False,27099.149305310926
49478,20841559.3802472,-16547388.587912558,-763386.5560484137,[[-1.64577661]],[[-38.44821013]],[[20244604.43749454]],-7.677461417188011e-05,100,-0.23931277205368975,False,27098.870937582786
49479,20841662.338883724,-16547131.121528927,-766558.6514967714,[[-1.65261644]],[[-38.44763816]],[[20244616.30421064]],-7.677461735511156e-05,100,0.40681391457239197,False,27098.592567475967
49480,20841765.005680252,-16546873.408606121,-769730.7307518406,[[-1.65945625]],[[-38.44706615]],[[20244628.17020184]],-7.677462053834302e-05,100,1.137637405497514,False,27098.3141949835
49481,20841867.38067175,-16546615.449106049,-772902.7937467316,[[-1.66629605]],[[-38.44649412]],[[20244640.03546786]],-7.677462372157448e-05,100,-0.5861871616067287,False,27098.03582009839
49482,20841969.463893108,-16546357.242990738,-776074.8404143892,[[-1.67313583]],[[-38.44592206]],[[20244651.90000845]],-7.677462690480593e-05,100,-0.5981267451898663,False,27097.757442813665
49483,20842071.25537929,-16546098.790222175,-779246.8706878083,[[-1.67997559]],[[-38.44534997]],[[20244663.76382335]],-7.677463008803739e-05,100,1.5412315832090135,False,27097.479063122366
49484,20842172.755165257,-16545840.090762317,-782418.884500099,[[-1.68681533]],[[-38.44477785]],[[20244675.62691229]],-7.677463327126885e-05,100,-0.5518202912941875,False,27097.200681017483
49485,20842273.963285945,-16545581.144573215,-785590.8817841739,[[-1.69365506]],[[-38.4442057]],[[20244687.48927502]],-7.67746364545003e-05,100,-0.05674148767686404,False,27096.92229649205
49486,20842374.879776344,-16545321.95161685,-788762.8624731377,[[-1.70049477]],[[-38.44363353]],[[20244699.35091127]],-7.677463963773176e-05,100,1.7127527669050882,False,27096.64390953907
49487,20842475.504671425,-16545062.511855263,-791934.8264999466,[[-1.70733446]],[[-38.44306132]],[[20244711.21182079]],-7.677464282096321e-05,100,0.06745737068501949,False,27096.365520151587
49488,20842575.838006206,-16544802.825250454,-795106.7737976664,[[-1.71417413]],[[-38.44248909]],[[20244723.07200331]],-7.677464600419467e-05,100,-0.24775540849390862,False,27096.08712832258
49489,20842675.87981564,-16544542.891764538,-798278.7042992262,[[-1.72101378]],[[-38.44191682]],[[20244734.93145859]],-7.677464918742613e-05,100,-0.17316003320860224,False,27095.80873404512
49490,20842775.63013479,-16544282.711359482,-801450.6179377532,[[-1.72785342]],[[-38.44134453]],[[20244746.79018635]],-7.677465237065758e-05,100,-0.7404520022498615,False,27095.53033731219
49491,20842875.088998664,-16544022.28399739,-804622.5146462289,[[-1.73469304]],[[-38.4407722]],[[20244758.64818634]],-7.677465555388904e-05,100,0.4507833101337113,False,27095.251938116817
49492,20842974.256442294,-16543761.609640311,-807794.3943576659,[[-1.74153264]],[[-38.44019984]],[[20244770.50545831]],-7.67746587371205e-05,100,-0.924022532366217,False,27094.973536452013
49493,20843073.13250069,-16543500.688250367,-810966.2570050436,[[-1.74837222]],[[-38.43962746]],[[20244782.36200198]],-7.677466192035195e-05,100,0.7785088452285175,False,27094.69513231081
49494,20843171.717208944,-16543239.519789578,-814138.1025214451,[[-1.75521178]],[[-38.43905504]],[[20244794.21781708]],-7.677466510358341e-05,100,0.015215511875255619,False,27094.416725686202
49495,20843270.010602105,-16542978.1042201,-817309.9308398556,[[-1.76205133]],[[-38.4384826]],[[20244806.07290338]],-7.677466828681486e-05,100,0.2354737189138976,False,27094.138316571232
49496,20843368.012715258,-16542716.441503972,-820481.7418933606,[[-1.76889085]],[[-38.43791012]],[[20244817.92726061]],-7.677467147004632e-05,100,1.7297014205313348,False,27093.85990495889
49497,20843465.723583464,-16542454.531603368,-823653.5356148744,[[-1.77573036]],[[-38.43733761]],[[20244829.78088851]],-7.677467465327778e-05,100,-1.4490790523249402,False,27093.58149084221
49498,20843563.14324181,-16542192.374480385,-826825.3119374786,[[-1.78256985]],[[-38.43676507]],[[20244841.63378679]],-7.677467783650923e-05,100,0.024421991681113624,False,27093.303074214204
49499,20843660.271725435,-16541929.970097153,-829997.0707942004,[[-1.78940932]],[[-38.4361925]],[[20244853.48595524]],-7.677468101974069e-05,100,0.6380817113945972,False,27093.02465506789
49500,20843757.109069422,-16541667.318415819,-833168.8121180582,[[-1.79624878]],[[-38.4356199]],[[20244865.33739357]],-7.677468420297215e-05,100,-0.6162336569361184,False,27092.746233396287
49501,20843853.655308925,-16541404.419398496,-836340.5358421097,[[-1.80308821]],[[-38.43504727]],[[20244877.18810153]],-7.67746873862036e-05,100,0.951116272538887,False,27092.467809192392
49502,20843949.91047904,-16541141.273007395,-839512.2418993199,[[-1.80992763]],[[-38.43447461]],[[20244889.03807885]],-7.677469056943506e-05,100,-0.5446862067900078,False,27092.18938244924
49503,20844045.874614947,-16540877.879204636,-842683.9302227708,[[-1.81676703]],[[-38.43390191]],[[20244900.88732529]],-7.677469375266651e-05,100,0.2916230647161846,False,27091.91095315983
49504,20844141.547751736,-16540614.237952461,-845855.6007453888,[[-1.82360641]],[[-38.43332919]],[[20244912.73584056]],-7.677469693589797e-05,100,-0.12349437512702945,False,27091.632521317195
49505,20844236.929924656,-16540350.349212969,-849027.253400356,[[-1.83044577]],[[-38.43275643]],[[20244924.58362442]],-7.677470011912943e-05,100,0.1617851000789016,False,27091.35408691433
49506,20844332.021168806,-16540086.212948436,-852198.8881205303,[[-1.83728511]],[[-38.43218364]],[[20244936.43067661]],-7.677470330236088e-05,100,0.07394872999480892,False,27091.075649944272
49507,20844426.821519434,-16539821.829120979,-855370.5048391174,[[-1.84412443]],[[-38.43161082]],[[20244948.27699685]],-7.677470648559234e-05,100,-0.03196569088043541,False,27090.797210400004
49508,20844521.331011683,-16539557.197692875,-858542.1034889934,[[-1.85096373]],[[-38.43103796]],[[20244960.12258491]],-7.67747096688238e-05,100,-0.4734670664997493,False,27090.518768274567
49509,20844615.549680766,-16539292.318626326,-861713.6840032632,[[-1.85780302]],[[-38.43046507]],[[20244971.96744049]],-7.677471285205525e-05,100,-0.6647047891108497,False,27090.24032356096
49510,20844709.477561917,-16539027.191883562,-864885.2463149324,[[-1.86464228]],[[-38.42989215]],[[20244983.81156338]],-7.677471603528671e-05,100,0.3159858329562038,False,27089.961876252208
49511,20844803.114690337,-16538761.817426816,-868056.7903570425,[[-1.87148153]],[[-38.4293192]],[[20244995.65495328]],-7.677471921851816e-05,100,0.052706133984514444,False,27089.683426341304
49512,20844896.461101264,-16538496.195218358,-871228.3160625768,[[-1.87832076]],[[-38.42874622]],[[20245007.49760994]],-7.677472240174962e-05,100,-0.6920979087782884,False,27089.40497382129
49513,20844989.516829982,-16538230.325220393,-874399.8233646976,[[-1.88515997]],[[-38.4281732]],[[20245019.33953312]],-7.677472558498108e-05,100,0.34338416268056127,False,27089.126518685156
49514,20845082.281911664,-16537964.207395254,-877571.312196267,[[-1.89199916]],[[-38.42760015]],[[20245031.18072251]],-7.677472876821253e-05,100,-0.4625533402486919,False,27088.84806092592
49515,20845174.756381657,-16537697.841705145,-880742.7824904543,[[-1.89883833]],[[-38.42702706]],[[20245043.0211779]],-7.677473195144399e-05,100,1.5554399963122743,False,27088.569600536586
49516,20845266.94027517,-16537431.228112414,-883914.2341801903,[[-1.90567748]],[[-38.42645395]],[[20245054.86089901]],-7.677473513467544e-05,100,2.4891803124160408,False,27088.29113751018
49517,20845358.83362754,-16537164.366579298,-887085.6671986,[[-1.91251661]],[[-38.4258808]],[[20245066.69988558]],-7.67747383179069e-05,100,1.3890468473602082,False,27088.01267183971
49518,20845450.436474,-16536897.257068172,-890257.0814786034,[[-1.91935572]],[[-38.42530761]],[[20245078.53813735]],-7.677474150113836e-05,100,1.3333245348753875,False,27087.73420351819
49519,20845541.74884991,-16536629.899541263,-893428.4769533467,[[-1.92619482]],[[-38.42473439]],[[20245090.37565405]],-7.677474468436981e-05,100,0.8141673796198584,False,27087.45573253862
49520,20845632.77079056,-16536362.293960942,-896599.8535558193,[[-1.93303389]],[[-38.42416114]],[[20245102.21243544]],-7.677474786760127e-05,100,-0.20983155159387393,False,27087.177258894015
49521,20845723.50233128,-16536094.44028951,-899771.2112190566,[[-1.93987295]],[[-38.42358785]],[[20245114.04848123]],-7.677475105083273e-05,100,-1.8990603825291166,False,27086.898782577384
49522,20845813.943507414,-16535826.338489298,-902942.549876155,[[-1.94671198]],[[-38.42301453]],[[20245125.88379119]],-7.677475423406418e-05,100,-1.025005909637914,False,27086.62030358174
49523,20845904.094354257,-16535557.988522723,-906113.8694599993,[[-1.953551]],[[-38.42244118]],[[20245137.71836504]],-7.677475741729564e-05,100,-0.6767394744763148,False,27086.34182190011
49524,20845993.95490724,-16535289.39035204,-909285.1699038027,[[-1.96038999]],[[-38.42186779]],[[20245149.55220253]],-7.67747606005271e-05,100,1.2077371195222522,False,27086.063337525473
49525,20846083.52520165,-16535020.5439397,-912456.4511404538,[[-1.96722897]],[[-38.42129437]],[[20245161.38530339]],-7.677476378375855e-05,100,0.2561319432815173,False,27085.784850450862
49526,20846172.805272933,-16534751.449247994,-915627.7131031385,[[-1.97406793]],[[-38.42072091]],[[20245173.21766737]],-7.677476696699e-05,100,-0.6595234533284451,False,27085.506360669267
49527,20846261.795156386,-16534482.106239408,-918798.9557247252,[[-1.98090686]],[[-38.42014742]],[[20245185.04929419]],-7.677477015022146e-05,100,-1.8451863409348064,False,27085.227868173723
49528,20846350.494887497,-16534212.51487623,-921970.1789384142,[[-1.98774578]],[[-38.41957389]],[[20245196.88018361]],-7.677477333345292e-05,100,2.318146928469932,False,27084.949372957213
49529,20846438.90450161,-16533942.675120922,-925141.3826771551,[[-1.99458468]],[[-38.41900033]],[[20245208.71033536]],-7.677477651668438e-05,100,0.5333135559629747,False,27084.670875012762
49530,20846527.024034165,-16533672.586935863,-928312.5668740293,[[-2.00142355]],[[-38.41842673]],[[20245220.53974919]],-7.677477969991583e-05,100,0.9085098334284564,False,27084.39237433336
49531,20846614.85352055,-16533402.250283515,-931483.7314620169,[[-2.00826241]],[[-38.41785309]],[[20245232.36842481]],-7.677478288314729e-05,100,-0.5356605733236723,False,27084.113870912053
49532,20846702.39299625,-16533131.665126259,-934654.8763742456,[[-2.01510125]],[[-38.41727942]],[[20245244.196362]],-7.677478606637874e-05,100,-0.13861227066279017,False,27083.835364741823
49533,20846789.642496664,-16532860.831426557,-937826.0015436731,[[-2.02194006]],[[-38.41670572]],[[20245256.02356046]],-7.67747892496102e-05,100,-0.3438654548066009,False,27083.556855815666
49534,20846876.602057297,-16532589.749146817,-940997.1069034499,[[-2.02877886]],[[-38.41613198]],[[20245267.85001995]],-7.677479243284166e-05,100,0.06433673896149568,False,27083.2783441266
49535,20846963.271713555,-16532318.41824956,-944168.1923864922,[[-2.03561764]],[[-38.4155582]],[[20245279.6757402]],-7.677479561607311e-05,100,1.8457871624290134,False,27082.999829667653
49536,20847049.651500955,-16532046.838697193,-947339.257925952,[[-2.0424564]],[[-38.41498439]],[[20245291.50072097]],-7.677479879930457e-05,100,-1.2042811172561152,False,27082.721312431804
49537,20847135.74145496,-16531775.010452216,-950510.303454802,[[-2.04929513]],[[-38.41441054]],[[20245303.32496198]],-7.677480198253602e-05,100,-0.04126415529759911,False,27082.442792412076
49538,20847221.54161105,-16531502.933477132,-953681.3289060806,[[-2.05613385]],[[-38.41383666]],[[20245315.14846297]],-7.677480516576748e-05,100,0.360874531251176,False,27082.164269601482
49539,20847307.052004773,-16531230.607734358,-956852.3342129361,[[-2.06297254]],[[-38.41326273]],[[20245326.97122367]],-7.677480834899894e-05,100,-0.11681727294717771,False,27081.885743992996
49540,20847392.272671595,-16530958.033186482,-960023.3193082868,[[-2.06981122]],[[-38.41268878]],[[20245338.79324384]],-7.67748115322304e-05,100,0.9953248484988321,False,27081.60721557967
49541,20847477.2036471,-16530685.209795926,-963194.2841253077,[[-2.07664988]],[[-38.41211478]],[[20245350.61452322]],-7.677481471546185e-05,100,-1.7356444225035648,False,27081.32868435447
49542,20847561.84496676,-16530412.137525275,-966365.2285969526,[[-2.08348851]],[[-38.41154075]],[[20245362.43506153]],-7.67748178986933e-05,100,1.883769043498768,False,27081.050150310417
49543,20847646.196666148,-16530138.81633704,-969536.1526562986,[[-2.09032713]],[[-38.41096668]],[[20245374.25485851]],-7.677482108192476e-05,100,-1.370519206253032,False,27080.771613440524
49544,20847730.258780815,-16529865.246193737,-972707.0562363913,[[-2.09716572]],[[-38.41039258]],[[20245386.07391391]],-7.677482426515622e-05,100,-1.1301076694324934,False,27080.493073737784
49545,20847814.031346336,-16529591.427057922,-975877.9392703207,[[-2.10400429]],[[-38.40981843]],[[20245397.89222748]],-7.677482744838767e-05,100,-0.44945317052168143,False,27080.21453119521
49546,20847897.514398254,-16529317.35889217,-979048.8016910392,[[-2.11084284]],[[-38.40924425]],[[20245409.70979892]],-7.677483063161913e-05,100,-0.6475859576116851,False,27079.935985805812
49547,20847980.70797217,-16529043.041659033,-982219.6434316726,[[-2.11768138]],[[-38.40867004]],[[20245421.52662801]],-7.677483381485059e-05,100,0.42450345648892446,False,27079.657437562593
49548,20848063.612103693,-16528768.475321056,-985390.4644252796,[[-2.12451989]],[[-38.40809578]],[[20245433.34271447]],-7.677483699808204e-05,100,0.3086918282386993,False,27079.378886458544
49549,20848146.226828404,-16528493.659840848,-988561.264604887,[[-2.13135838]],[[-38.40752149]],[[20245445.15805802]],-7.67748401813135e-05,100,0.11355699519723655,False,27079.100332486672
49550,20848228.552181933,-16528218.595180994,-991732.0439035429,[[-2.13819685]],[[-38.40694716]],[[20245456.97265844]],-7.677484336454496e-05,100,-1.4178817179957885,False,27078.821775640004
49551,20848310.588199895,-16527943.281304087,-994902.8022543348,[[-2.1450353]],[[-38.40637279]],[[20245468.78651544]],-7.677484654777641e-05,100,-0.13945242478054587,False,27078.543215911515
49552,20848392.3349179,-16527667.718172764,-998073.5395902438,[[-2.15187372]],[[-38.40579838]],[[20245480.59962876]],-7.677484973100787e-05,100,0.019732562221111593,False,27078.264653294227
49553,20848473.792371653,-16527391.90574959,-1001244.255844423,[[-2.15871213]],[[-38.40522393]],[[20245492.41199815]],-7.677485291423932e-05,100,1.2322743961168916,False,27077.98608778113
49554,20848554.960596748,-16527115.843997246,-1004414.950949845,[[-2.16555052]],[[-38.40464945]],[[20245504.22362335]],-7.677485609747078e-05,100,0.19944354977519713,False,27077.70751936525
49555,20848635.839628894,-16526839.532878313,-1007585.624839636,[[-2.17238888]],[[-38.40407493]],[[20245516.03450409]],-7.677485928070224e-05,100,0.38265743159531845,False,27077.428948039556
49556,20848716.429503717,-16526562.972355502,-1010756.2774467687,[[-2.17922722]],[[-38.40350036]],[[20245527.8446401]],-7.677486246393369e-05,100,1.962494848548966,False,27077.150373797085
49557,20848796.730256937,-16526286.162391407,-1013926.9087043705,[[-2.18606555]],[[-38.40292576]],[[20245539.65403114]],-7.677486564716515e-05,100,-1.1601067009358068,False,27076.871796630818
